Start Date,End Data,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Distribution Channel,User Language,Consent_1,Consent_2,Consent_3,Consent_4,Consent_5,ProlificID,COMP_111,COMP_112,Incorrect_11,COMP_121,COM_122,Incorrect_12,ASOCIAL_1,ASOCIAL_2,ASOCIAL_3,ASOCIAL_4,ASOCIAL_5,ASOCIAL_6,ASOCIAL_7,ASOCIAL_8,ASOCIAL_9,ASOCIAL_10,ASOCIAL_11,Sum_risk,Threshold,Zero Count,Intransitive,COMP_211,COMP_212,Incorrect_21,COMP_221,COMP_222,Incorrect_22,SOCIAL_1,SOCIAL_2,SOCIAL_3,SOCIAL_4,SOCIAL_5,SOCIAL_6,SOCIAL_7,SOCIAL_8,SOCIAL_9,SOCIAL_10,SOCIAL_11,Sum_risk,Threshold,Zero Count,Intransitive,Real,Similar,resp,Age,Gender,Country_home,City_home
43990.63228,43990.6348,IP Address,100,218,TRUE,43990.63481,R_Wdk2BabcPM5CXvz,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea958f254982b0450cb7454,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,5,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,0,0,1,1,1,3,9,9,0,4,4,5ea958f254982b0450cb7454,19,Male,Yes,Yes
43990.58627,43990.58892,IP Address,100,228,TRUE,43990.58893,R_bJZt91JxBN3afUB,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea95e25ff3ae30521f75a11,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,5,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,3,0,5,2,5ea95e25ff3ae30521f75a11,22,Male,Yes,Yes
43990.54454,43990.59019,IP Address,100,3943,TRUE,43990.59019,R_2dAChET666tMrqF,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea962dcd016d6044045117c,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,2,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,1,0,4,1,5ea962dcd016d6044045117c,26,Male,Yes,No
43990.78559,43990.78913,IP Address,100,305,TRUE,43990.78914,R_3g7aAC08A1Nt9km,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea9655b8c8ec80576d7ea17,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,2,0,4,4,5ea9655b8c8ec80576d7ea17,18,Male,Yes,Yes
43990.548,43990.55282,IP Address,100,417,TRUE,43990.55284,R_sSi1JLxrIOD2PoR,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea96c9646eecc05fcc3e051,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,0,0,1,1,11,11,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,2,5ea96c9646eecc05fcc3e051,24,Male,Yes,Yes
43990.55237,43990.55525,IP Address,100,248,TRUE,43990.55526,R_2QFKlSuAkiIB9Vz,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea970205902df05e4ae56e8,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,0,1,0,1,10,11,1,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,7,0,4,1,5ea970205902df05e4ae56e8,26,Male,Yes,Yes
43990.60534,43990.60854,IP Address,100,276,TRUE,43990.60855,R_Q5u9ujyZsXnnyRX,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea975686b63e007d6c7d3b4,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,1,1,1,1,4,8,8,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,1,1,1,1,1,1,1,1,8,4,4,0,5,5,5ea975686b63e007d6c7d3b4,27,Male,No,Yes
43990.54867,43990.55176,IP Address,100,266,TRUE,43990.55177,R_33rjkjBroJwvsMP,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea9789c7b184c0834e678b9,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,1,1,1,3,9,9,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,5,0,4,2,5ea9789c7b184c0834e678b9,23,Male,Yes,Yes
43990.67242,43990.67853,IP Address,100,527,TRUE,43990.67854,R_3QrOXmWODnywA3D,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea98684cca7db09ff123df5,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,1,1,1,3,9,9,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,3,0,5,2,5ea98684cca7db09ff123df5,27,Female,No,Yes
43991.42869,43991.43249,IP Address,100,328,TRUE,43991.4325,R_1mgZmHtQPo5Dj0E,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea98786997e1e09ed7d1d61,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,1,0,0,1,1,1,1,1,6,4,6,1,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,3,0,4,3,5ea98786997e1e09ed7d1d61,19,Male,Yes,Yes
43990.66603,43990.66836,IP Address,100,201,TRUE,43990.66837,R_yqhz9HAriBkDk2Z,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea98b20a6d37d0a4fa069fa,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,2,0,4,1,5ea98b20a6d37d0a4fa069fa,19,Female,Yes,Yes
43990.556,43990.5595,IP Address,100,302,TRUE,43990.55951,R_1mIUdDDadEUTJwi,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea99e9bf1d0c60cc31ef364,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,7,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,0,0,1,1,1,3,9,9,0,4,1,5ea99e9bf1d0c60cc31ef364,28,Female,Yes,No
43990.66875,43990.67292,IP Address,100,360,TRUE,43990.67292,R_2AHJ85rjckrM3bA,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea9b4ac331fef0fc4da8ed7,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,1,1,1,1,1,1,1,1,8,4,4,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,1,0,5,2,5ea9b4ac331fef0fc4da8ed7,33,Male,Yes,Yes
43990.54694,43990.55102,IP Address,100,351,TRUE,43990.55103,R_0GJTWx8fbes4YyB,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea9c1f55ce96d106af147a7,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,5,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,0,0,0,0,1,1,11,11,0,1,1,5ea9c1f55ce96d106af147a7,20,Male,Yes,Yes
43990.63575,43990.63738,IP Address,100,141,TRUE,43990.6374,R_3stSvw5WO5Wpr1z,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ea9cd6e2c8147111f40e353,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,1,1,1,3,9,9,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,5,0,5,5,5ea9cd6e2c8147111f40e353,28,Female,Yes,Yes
43990.54841,43990.5522,IP Address,100,327,TRUE,43990.55221,R_3WPyHPQOm6ENINH,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaa8c7e5a4373000b6e81ad,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,1,1,1,3,9,9,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,1,0,5,3,5eaa8c7e5a4373000b6e81ad,19,Male,Yes,Yes
43990.54884,43990.55123,IP Address,100,206,TRUE,43990.55124,R_2YrMv7WbkTWI49S,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaa997e2a0e3a02ba7bcbe0,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,7,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,2,0,4,1,5eaa997e2a0e3a02ba7bcbe0,26,Male,Yes,Yes
43990.54367,43990.54535,IP Address,100,145,TRUE,43990.54536,R_2wpHB58Csd10jQ8,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaabfbb35234c02953c5aca,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,3,5eaabfbb35234c02953c5aca,20,Male,Yes,Yes
43990.57021,43990.57314,IP Address,100,253,TRUE,43990.57315,R_2V4Kpz1ny3NcQ16,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaad108d6ef0703cfd68939,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,1,1,1,3,9,9,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,7,0,4,1,5eaad108d6ef0703cfd68939,25,Female,Yes,Yes
43990.54484,43990.54851,IP Address,100,317,TRUE,43990.54851,R_1jInDnDt7bCj6hb,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaaf05dbd191d0749118365,£0.50 ,,0,£0.25 ,I might get £0.55 but I might also get £0.20.,2,0,1,1,1,1,0,1,1,0,0,0,6,2,6,1,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.20 if I choose this option and my partner does not.,I get £0.55 if my partner also chooses Option B. But I will get £0.20 if I choose this option and my partner does not.,2,1,0,0,0,0,0,0,0,1,1,1,4,1,8,1,4,2,5eaaf05dbd191d0749118365,29,Male,Yes,Yes
43990.66248,43990.66443,IP Address,100,168,TRUE,43990.66444,R_XCeY22pAWGFu8H7,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaaf7be1aed4d07bde4a499,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,1,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,1,0,1,1,5eaaf7be1aed4d07bde4a499,21,Male,Yes,No
43990.563,43990.56611,IP Address,100,269,TRUE,43990.56612,R_2V7llwvoMN79Bn5,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eab13273043c60c7a298527,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,1,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,1,1,1,1,0,0,0,1,1,1,7,2,5,1,5,4,5eab13273043c60c7a298527,24,Female,Yes,No
43990.55985,43990.56271,IP Address,100,246,TRUE,43990.56271,R_2QsL2LUwkronoS4,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eabe139d6ef071c9bf3a4d4,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,1,0,1,0,0,1,0,1,1,5,3,7,1,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,1,5eabe139d6ef071c9bf3a4d4,21,Female,Yes,No
43990.56113,43990.56789,IP Address,100,583,TRUE,43990.5679,R_2TmHnWgn6m5w7Ep,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eabf42cdcb6170008b06667,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,1,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,3,5eabf42cdcb6170008b06667,26,Male,Yes,Yes
43990.59718,43990.60201,IP Address,100,417,TRUE,43990.60202,R_1g7q19qpUP1X6no,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eac16121aa756036b67bc5d,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,1,1,1,3,9,9,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,3,5eac16121aa756036b67bc5d,20,Female,Yes,Yes
43990.5525,43990.555,IP Address,100,216,TRUE,43990.55501,R_3rOMg6j7LrV32LT,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eac2b38e66aa2074015989b,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,1,0,1,1,1,1,1,1,7,4,5,1,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,2,0,3,1,5eac2b38e66aa2074015989b,32,Male,Yes,Yes
43990.56734,43990.5706,IP Address,100,282,TRUE,43990.57061,R_TpcolAgzCsUx41H,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eac5204383d582910d878de,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,3,0,3,4,5eac5204383d582910d878de,28,Male,Yes,Yes
43990.5463,43990.54936,IP Address,100,265,TRUE,43990.54937,R_24oC3UQFPqGWQty,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eac53e43726f50c5d2f69b0,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,1,0,1,2,9,10,1,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,0,0,1,1,1,3,9,9,0,4,2,5eac53e43726f50c5d2f69b0,35,Male,Yes,Yes
43990.56513,43990.56883,IP Address,100,320,TRUE,43990.56884,R_9Swr9e7m0F01Oo1,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eacce286481b734b08f6390,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,2,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,2,5eacce286481b734b08f6390,26,Male,Yes,Yes
43990.54314,43990.54564,IP Address,100,216,TRUE,43990.54566,R_2aQcL7HwcRpZ2Gg,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ead2bc64413663b0c8e5628,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,1,5ead2bc64413663b0c8e5628,23,Male,Yes,Yes
43990.57793,43990.58117,IP Address,100,280,TRUE,43990.58118,R_3prGAlSXKuACwZW,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ead316dcde8073bb07e81e7,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,1,0,1,1,0,1,0,1,5,4,7,1,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,3,0,2,1,5ead316dcde8073bb07e81e7,18,Male,Yes,Yes
43990.54733,43990.55096,IP Address,100,314,TRUE,43990.55097,R_3pn9PeAzG7iOutl,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5ead9a633f746206ca11ebd3,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,1,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,0,1,1,1,1,4,8,8,0,1,1,5ead9a633f746206ca11ebd3,20,Male,Yes,No
43990.54851,43990.55076,IP Address,100,195,TRUE,43990.55078,R_25Z8IaAMiC7hFEL,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eada38722d640067ef3160a,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,7,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,5,0,4,3,5eada38722d640067ef3160a,20,Male,Yes,Yes
43990.54911,43990.55115,IP Address,100,175,TRUE,43990.55115,R_3EogOhUWvYeAOX8,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaea8068dc79856f600310d,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,1,0,0,1,1,1,1,1,6,4,6,1,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,1,1,1,1,1,1,1,1,8,4,4,0,5,2,5eaea8068dc79856f600310d,18,Male,Yes,Yes
43990.54662,43990.54931,IP Address,100,232,TRUE,43990.54931,R_1GTQCn3FECDl4VE,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaeb8ccea726058c6eb9a16,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,1,1,1,1,1,1,6,6,6,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,5,0,3,2,5eaeb8ccea726058c6eb9a16,19,Male,Yes,Yes
43990.66892,43990.67531,IP Address,100,552,TRUE,43990.67532,R_3DcprXz8iVJPUEY,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaeb9cf6528b158dd4a4760,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,1,1,1,1,0,1,1,0,0,0,6,2,6,1,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,1,0,4,5,5eaeb9cf6528b158dd4a4760,21,Female,Yes,No
43990.73545,43990.7388,IP Address,100,288,TRUE,43990.7388,R_ZpBn8spVhxAVX1L,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaee1fd7af2520426d8b9bd,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,1,1,1,1,1,1,1,1,8,4,4,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,7,0,4,1,5eaee1fd7af2520426d8b9bd,18,Male,No,No
43990.66167,43990.6656,IP Address,100,340,TRUE,43990.66561,R_1gdW6IOVzdofYmC,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaef8702b68455d6e130595,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,1,1,1,1,1,1,6,6,6,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,1,5eaef8702b68455d6e130595,19,Male,Yes,Yes
43990.54242,43990.54502,IP Address,100,225,TRUE,43990.54503,R_1Nqfi8ig9Y3Ap6E,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaf04f637368405b4e73f16,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,1,1,1,1,4,8,8,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,7,0,4,3,5eaf04f637368405b4e73f16,24,Female,Yes,Yes
43990.56395,43990.56713,IP Address,100,274,TRUE,43990.56714,R_1jNCG5r0SJbopav,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaf1ea7fb863f60c6dcd13a,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,1,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,1,0,1,0,0,0,0,2,5,10,1,5,1,5eaf1ea7fb863f60c6dcd13a,19,Female,Yes,Yes
43991.03262,43991.03483,IP Address,100,191,TRUE,43991.03484,R_vMqUoE67JDCZY4N,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaf3e142627076426921b1b,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,1,1,1,1,1,5,7,7,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,2,0,5,5,5eaf3e142627076426921b1b,19,Male,No,Yes
43990.55073,43990.55422,IP Address,100,302,TRUE,43990.55423,R_1PRgdhN6kznx4BB,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaf6859f98609689fc362af,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,1,1,1,3,9,9,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,0,0,0,0,1,1,11,11,0,2,1,5eaf6859f98609689fc362af,18,Female,Yes,No
43990.54328,43990.54645,IP Address,100,273,TRUE,43990.54646,R_1dEq7286OXnAwrs,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eaf8e7ddf23cb6a3364b478,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,3,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,1,1,1,1,1,1,1,1,1,9,3,3,0,4,2,5eaf8e7ddf23cb6a3364b478,21,Male,No,No
43990.54532,43990.55102,IP Address,100,491,TRUE,43990.55103,R_cDaE74z7Te25MKl,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eafef786e883d0233b2270a,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,5,0,4,3,5eafef786e883d0233b2270a,46,Female,Yes,Yes
43990.54218,43990.54447,IP Address,100,197,TRUE,43990.54447,R_1giqMpHm5j50GHq,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eb013cdca6cfd04fb0d1058,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,1,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,1,0,2,1,5eb013cdca6cfd04fb0d1058,20,Male,Yes,Yes
43990.54795,43990.55144,IP Address,100,300,TRUE,43990.55144,R_2ccqG5uB5Puy844,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eb0205cac7ad4085dc32a50,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,2,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,2,0,4,1,5eb0205cac7ad4085dc32a50,24,Male,Yes,Yes
43990.54859,43990.55706,IP Address,100,732,TRUE,43990.55707,R_O3HeiQ3y0XCyWU9,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eb048e1744ab30da2590b09,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,1,1,1,1,1,1,1,1,1,1,1,11,1,1,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,1,1,1,1,1,1,6,6,6,0,4,1,5eb048e1744ab30da2590b09,30,Female,No,No
43990.66656,43990.67152,IP Address,100,428,TRUE,43990.67152,R_SABIgFsdjFg5n8J,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eb08fdf1851f8144854b8db,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,0,0,0,1,1,1,1,1,1,1,7,5,5,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,1,4,1,1,1,1,1,10,5,5,0,3,1,5eb08fdf1851f8144854b8db,23,Female,No,No
43991.21292,43991.21545,IP Address,100,219,TRUE,43991.21546,R_7VCSUA621N97paF,anonymous,EN,Yes,Yes,Yes,Yes,Yes,5eb10a2c238adf1d343fd23f,£0.50 ,,0,I might get £0.55 but I might also get £0.00.,,0,0,1,1,1,1,1,1,1,1,1,1,10,2,2,0,£0.50 ,,0,I get £0.55 if my partner also chooses Option B. But I will get £0.00 if I choose this option and my partner does not.,,0,0,0,0,0,0,0,0,1,1,1,1,4,8,8,0,2,1,5eb10a2c238adf1d343fd23f,41,Male,Yes,No
